date,symbol,name,weight_percent,shares
2026-08-20,2330.TW,台積電,16.66,12000000
2026-08-20,2383.TW,台光電,5.91,1690000
2026-08-20,3037.TW,欣興,5.64,8460000
2026-08-20,3017.TW,奇鋐,5.23,3000000
2026-08-20,2454.TW,聯發科,4.56,2110000
2026-08-20,2303.TW,聯電,4.05,60000000
2026-08-20,6223.TW,旺矽,3.63,1100000
2026-08-20,3653.TW,健策,3.54,1080000
2026-08-20,2327.TW,國巨*,3.21,9785000
2026-08-20,2308.TW,台達電,3.1,3040000
2026-08-20,2345.TW,智邦,2.84,2307000
2026-08-20,3711.TW,日月光投控,2.76,8000000
2026-08-20,6669.TW,緯穎,2.26,610000
2026-08-20,3189.TW,景碩,2.11,4250000
2026-08-20,3008.TW,大立光,2.02,626000
2026-08-20,8046.TW,南電,1.84,2640000
2026-08-20,3443.TW,創意,1.81,550000
2026-08-20,5274.TW,信驊,1.65,179500
2026-08-20,6488.TW,環球晶,1.63,2800000
2026-08-20,3665.TW,貿聯-KY,1.58,1200000
2026-08-20,2344.TW,華邦電,1.55,15000000
2026-08-20,6274.TW,台燿,1.55,1680000
2026-08-20,2360.TW,致茂,1.25,1000000
2026-08-20,8996.TW,高力,1.06,1600000
2026-08-20,1303.TW,南亞,0.98,9000000
2026-08-20,6239.TW,力成,0.84,5360000
2026-08-20,6805.TW,富世達,0.76,700000
2026-08-20,3450.TW,聯鈞,0.58,1800000
2026-08-20,3533.TW,嘉澤,0.49,525000
2026-08-20,7769.TW,鴻勁,0.49,130000
2026-08-20,2317.TW,鴻海,0.46,3200000
2026-08-20,3211.TW,順達,0.42,2000000
2026-08-20,3583.TW,辛耘,0.33,800000
2026-08-20,2337.TW,旺宏,0.32,4500000
2026-08-20,6442.TW,光聖,0.2,225000
2026-08-20,8358.TW,金居,0.19,800000
2026-08-20,4966.TW,譜瑞-KY,0.17,500000
2026-08-20,2404.TW,漢唐,0.16,250000
2026-08-20,2059.TW,川湖,0.16,20000
2026-08-20,1560.TW,中砂,0.16,393000
2026-08-20,4958.TW,臻鼎-KY,0.14,500000
2026-08-20,1717.TW,長興,0.1,2500000
2026-08-20,3264.TW,欣銓,0.09,700000
2026-08-20,2481.TW,強茂,0.06,700000
2026-08-20,2455.TW,全新,0.05,200000
2026-08-20,6285.TW,啟碁,0.05,350000
2026-08-20,5347.TW,世界,0.0,1000
2026-08-20,6196.TW,帆宣,0.0,1000
2026-08-20,8299.TW,群聯,0.0,1000
2026-08-20,2049.TW,上銀,0.0,1000
